doc_id,title,year,doi,source,keywords,cluster_id,tema_auto
18eb968d862d,"April 1989 M. Tanaka, M. Shiobara, T. Nakajima M. Yamano and K. Arao 267",1989.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
6a95c099a652,Extreme heat changes post-heat wave communityreassembly,1948.0,10.1002/ece3.1490,rclone_drive,Biodiversity; climate change; conservation,1,"Tema 1: species, marine, different, ecosystem"
b6141897f0fc,Colloquia Humanistica 8 (2019),2019.0,10.11649/ch.2019.004,rclone_drive,Soviet science; esoteric movements; parapsychology; occultism,0,"Tema 0: research, environmental, systems, change"
f199078a7de5,Munich Personal RePEc Archive,2000.0,,rclone_drive,,2,"Tema 2: climate, change, land, water"
46563a878c97,Zurich Open Repository andArchiveUniversity of ZurichUniversity LibraryStrickhofstrasse 39CH-8057 Zurichwww.zora.uzh.ch,2017.0,10.1109/lra.2017.2650153,rclone_drive,Distributed Robot Systems; Networked Robots,0,"Tema 0: research, environmental, systems, change"
3dd4ee58abc3,River network evolution and ﬂuvial process responses to human activityin a hyper-arid environment – Case of the Tarim River inNorthwest China,2015.0,10.1016/j.catena.2016.06.038,rclone_drive,Channel network evolution,1,"Tema 1: species, marine, different, ecosystem"
5895e1aa9564,Earth as a Hybrid Planet: The Anthropocene in an Evolutionary Astrobiological,2009.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
1730b215232a,"Atmos. Chem. Phys., 10, 10691–10704, 2010www.atmos-chem-phys.net/10/10691/2010/doi:10.5194/acp-10-10691-2010© Author(s) 2010. CC Attribution 3.0 License.",2010.0,10.5194/acp-10-10691-2010,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
62b44124136a,Flow Fragmentalism,2005.0,,rclone_drive,Fragmentalism - Presentism - Supervenience - Temporal passage - Tense realism,0,"Tema 0: research, environmental, systems, change"
88da179a78f1,W&M ScholarWorks W&M ScholarWorks,2001.0,10.4319/lo.2001.46.3.0655,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
6f56de251c01,ArticleRecent Trends and Long-Range Forecasts of WaterResources of Northeast Iraq and Climate ChangeAdaptation Measures,2018.0,10.3390/w10111562,rclone_drive,climate change; SWAT model; general circulation model; Iraq,2,"Tema 2: climate, change, land, water"
84858c04dc5c,Vol.:(0123456789),2021.0,10.1007/s11422-021-10031-1,rclone_drive,Modern western worldview; ModWest; Holism; Embodiment,0,"Tema 0: research, environmental, systems, change"
746006f4756d,RESEARCH ARTICLEBiomonitoring of marine vertebrates inMonterey Bay using eDNA metabarcoding,2017.0,10.1371/journal.pone.0176343,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
6a3c814f3ff2,"Engineering Geological Evaluation...29JKAU: Earth Sci., vol. 15, pp. 29-50 (2004 A.D. / 1425 A.H.)",2004.0,,rclone_drive,,2,"Tema 2: climate, change, land, water"
be18504f5d2e,Environ Fluid Mech (2010) 10:471–489DOI 10.1007/s10652-009-9163-2,2010.0,10.1007/s10652-009-9163-2,rclone_drive,Air quality model; Photochemical model; Model evaluation,4,"Tema 4: aerosol, ocean, ozone, surface"
5fe8b59badd8,"Vol. 136: 195-203, 1996 MARINE ECOLOGY PROGRESS SERIES Mar Ecol Prog Ser Published June 6",1996.0,,rclone_drive,plankton ecology,1,"Tema 1: species, marine, different, ecosystem"
1d21daa029f5,"Atmos. Chem. Phys., 16, 9129–9147, 2016www.atmos-chem-phys.net/16/9129/2016/doi:10.5194/acp-16-9129-2016© Author(s) 2016. CC Attribution 3.0 License.",2016.0,10.5194/acp-16-9129-2016,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
178d8fcf8367,REVIEWSocial–ecological systems approaches areessential for understanding and respondingto the complex impacts of COVID-19 onpeople and the environment,2019.0,10.1371/journal.pstr.0000006,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
3cdaf26d2c40,"Entropy 2015, 17, 4863-4890; doi:10.3390/e17074863",2015.0,10.3390/e17074863,rclone_drive,complexity; category theory; entropy; information; evolution,0,"Tema 0: research, environmental, systems, change"
b143904b5d43,ReviewThe Silent Killer: Consequences of Climate Changeand How to Survive Past the Year 2050,2050.0,10.3390/su12093757,rclone_drive,climate change; social dilemma; temporal dilemma; human cooperation,2,"Tema 2: climate, change, land, water"
aa790c92a511,"Atmos. Chem. Phys., 17, 9917–9930, 2017https://doi.org/10.5194/acp-17-9917-2017© Author(s) 2017. This work is distributed underthe Creative Commons Attribution 3.0 License.",2017.0,10.5194/acp-17-9917-2017,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
e87a402ea2b0,"Atmos. Chem. Phys., 22, 903–916, 2022https://doi.org/10.5194/acp-22-903-2022© Author(s) 2022. This work is distributed underthe Creative Commons Attribution 4.0 License.",2022.0,10.5194/acp-22-903-2022,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
deb8db6def9f,"Clim. Past, 2, 31–42, 2006www.clim-past.net/2/31/2006/© Author(s) 2006. This work is licensedunder a Creative Commons License.",2006.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
4c9c96070cf7,Accepted Manuscript,2015.0,10.1016/j.ocemod.2015.07.011,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
b97483b4ba0f,"Atmos. Chem. Phys., 11, 10487–10501, 2011www.atmos-chem-phys.net/11/10487/2011/doi:10.5194/acp-11-10487-2011© Author(s) 2011. CC Attribution 3.0 License.",2011.0,10.5194/acp-11-10487-2011,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
ba961f26a82f,Accepted Article,2013.0,10.1111/gcb.12171,rclone_drive,Mediterranean red coral; Metabolic effects of Ocean Acidification; Climate,4,"Tema 4: aerosol, ocean, ozone, surface"
2f7f46d5f61c,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/253674657",2003.0,10.1080/01490450303894,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
ecf336a8e321,ISSN 2548-0502 2022; 7(2): 441-454,2022.0,,rclone_drive,David Greig; Outlying Islands; environment; ethics; science; religion,0,"Tema 0: research, environmental, systems, change"
2e5679e0dc6d,International Journal of Chemical Studies 2021; 9(1): 572-580,2021.0,10.22271/chemi.2021.v9.i1h.11289,rclone_drive,Urban areas; surface water quality; heavy metals; urbanization,2,"Tema 2: climate, change, land, water"
01c7325538b7,"Polymers 2011, 3, 173-192; doi:10.3390/polym3010173",2011.0,10.3390/polym3010173,rclone_drive,polymer membrane; enzyme; membrane protein; biopores; hybrid material,0,"Tema 0: research, environmental, systems, change"
a52a04323559,UCLAAmerican Indian Culture and Research Journal,2019.0,10.17953/aicrj.43.3.dhillon,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
04238b966844,"JOURNAL OF BACTERIOLOGY, May 2003, p. 2759–2773Vol. 185, No. 90021-9193/03/$08.000DOI: 10.1128/JB.185.9.2759–2773.2003Copyright © 2003, American Society for Microbiology. All Rights Reserved.",2003.0,10.1128/JB.185.9.2759,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
1e9c73041f8c,UC IrvineUC Irvine Previously Published Works,1996.0,10.1029/95jd01028,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
977bcc7703c2,"Saf. Nucl. Waste Disposal, 2, 149–150, 2023https://doi.org/10.5194/sand-2-149-2023© Author(s) 2023. This work is distributed underthe Creative Commons Attribution 4.0 License.",2023.0,10.5194/sand-2-149-2023,rclone_drive,,2,"Tema 2: climate, change, land, water"
7b252876a52f,RESEARCH ARTICLETHPdb: Database of FDA-approved peptideand protein therapeutics,2017.0,10.1371/journal.pone.0181748,rclone_drive,“biotech drugs” with; drugs on 20th Apr 2017. Among these; only 239 were peptides and proteins; which were subse; quently shortlisted for inclusion in the THPdb. Further; in order to provide the complete pro; file and comprehensive information (regarding the mechanism of action; physical form; route; of administration; category of activity; interaction with other drugs; recommended dosages; contraindications; side effects and the explored therapeutic area of these shortlisted peptides,0,"Tema 0: research, environmental, systems, change"
49391fa117a4,"Citation: Wade, M.T.; Julian, J.P.;",2023.0,10.3390/land12061137,rclone_drive,urban blue space; relational values; community science; COVID-19; participatory research,0,"Tema 0: research, environmental, systems, change"
245a3f51c5e4,ArticleThree-Dimensional Modelling of PrecipitationEnhancement by Cloud Seeding in Three DiﬀerentClimate Zones,2019.0,10.3390/atmos10060294,rclone_drive,weather modiﬁcation; cloud seeding; WRF; precipitation enhancement; climate zones,2,"Tema 2: climate, change, land, water"
e4a317c5ef62,"Remote Sens. 2011, 3, 2148-2165; doi:10.3390/rs3102148",2011.0,10.3390/rs3102148,rclone_drive,landuse cover change; Object-Based Image Analysis (OBIA); urban growth,2,"Tema 2: climate, change, land, water"
a4768adfb1a1,"EXTREME EVENTS (A SOBEL AND SJ CAMARGO, SECTION EDITORS)",2015.0,10.1007/s40641-015-0020-8,rclone_drive,Climate extremes . Blocking . Rossby waves,2,"Tema 2: climate, change, land, water"
fd558b4460fe,"Contested Boundaries. Psychiatry, Disease, and Diagnosis",2006.0,10.1353/pbm.2006.0046,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
4501d7f3a222,RESEARCH ARTICLEDirect Visualization of Mucus Production bythe Cold-Water Coral Lophelia pertusa withDigital Holographic Microscopy,2016.0,10.1371/journal.pone.0146766,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
97c0a1268753,"Clim. Past, 8, 1497–1507, 2012www.clim-past.net/8/1497/2012/doi:10.5194/cp-8-1497-2012© Author(s) 2012. CC Attribution 3.0 License.",2012.0,10.5194/cp-8-1497-2012,rclone_drive,,2,"Tema 2: climate, change, land, water"
f0bf5cbf9771,"Biogeosciences, 5, 739–748, 2008www.biogeosciences.net/5/739/2008/© Author(s) 2008. This work is distributed underthe Creative Commons Attribution 3.0 License.",2008.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
2909f18d25bf,"Proceedings of the 17th Linguistic Annotation Workshop (LAW-XVII), pages 266–278July 13, 2023 ©2023 Association for Computational Linguistics",2023.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
c6a713a4b498,Enhancing Utility and Privacy of Data forSoftware Testing,2000.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
c03072e4270e,Attribute-Based Encryption withNon-Monotonic Access Structures,2007.0,,rclone_drive,E.3 [Data Encryption]: Public key cryptosystems; General Terms: Security,4,"Tema 4: aerosol, ocean, ozone, surface"
38b928ec12c9,ORIGINAL RESEARCHpublished: 11 February 2022doi: 10.3389/fmars.2022.837363,2022.0,10.3389/fmars.2022.837363,rclone_drive,gallic acid; iron; complexation; redox process; seawater; ocean acidiﬁcation,0,"Tema 0: research, environmental, systems, change"
fc84c348c30f,ORIGINAL ARTICLEBacterial community succession duringin situ uranium bioremediation: spatialsimilarities along controlled flow paths,2009.0,10.1038/ismej.2008.77;,rclone_drive,bacterial community dynamics; uranium bioreduction; uranium-reducing populations,0,"Tema 0: research, environmental, systems, change"
30a249a2fa7a,"MARINE ECOLOGY PROGRESS SERIESMar Ecol Prog SerVol. 447: 77–86, 2012doi: 10.3354/meps09509Published February 13",2012.0,10.3354/meps09509,rclone_drive,Nitrogen fixation; East China Sea; Southern Yellow Sea; 15N2 assay,2,"Tema 2: climate, change, land, water"
1082c53dec52,"ISSN 1064-2293, Eurasian Soil Science, 2020, Vol. 53, No. 4, pp. 436–445. © Pleiades Publishing, Ltd., 2020.",2020.0,10.1134/S1064229320040122,rclone_drive,organic carbon; soil erosion; soil loss; tillage; no-tillage,2,"Tema 2: climate, change, land, water"
a3d1b0f38273,"Atmos. Chem. Phys., 5, 3139–3151, 2005www.atmos-chem-phys.org/acp/5/3139/SRef-ID: 1680-7324/acp/2005-5-3139European Geosciences Union",2005.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
82c2862a2405,Vol.:(0123456789)1 3,2022.0,10.1007/s11625-023-01316-1,rclone_drive,Biodiversity; IPBES; Nature values; NCP; Scenarios; Transformation,0,"Tema 0: research, environmental, systems, change"
de87c8fc89a3,University of Birmingham,2019.0,10.1017/err.2019.59,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
eedeb3a99a0f,"Atmos. Chem. Phys., 13, 1689–1712, 2013www.atmos-chem-phys.net/13/1689/2013/doi:10.5194/acp-13-1689-2013© Author(s) 2013. CC Attribution 3.0 License.",2013.0,10.5194/acp-13-1689-2013,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
dbba79a740c8,"Citation: Wang, F.; Li, Z.; Jiang, Q.;",2024.0,10.3390/rs16040609,rclone_drive,aerosol optical property; planetary boundary layer height; aerosol optical depth; airborne,4,"Tema 4: aerosol, ocean, ozone, surface"
81e5c4b0c0d2,"Citation: Chunzhuk, E.A.;",2023.0,10.3390/plants12132470,rclone_drive,CO2 capture; microalgae; cyanobacteria; high CO2 concentrations; microalgae cultivation,4,"Tema 4: aerosol, ocean, ozone, surface"
32a9cdc9bd46,"How to Cite: Samodryn, A., Moskalyk, H., Oleksenko, R., Khavina, I., & Leushyna, O. (2021). Formation of V. Vernadsky’s noospheric ideas as the basis of the educational pedagogical policy strategy. Linguistics and Culture Review, 5(S1), 978-996. https://doi.org/10.37028/lingcure.v5nS1.1475",2021.0,10.37028/lingcure.v5nS1.1475,rclone_drive,-biosphere; culture; education; human; noosphere,0,"Tema 0: research, environmental, systems, change"
115cd81c9338,"Atmos. Chem. Phys., 19, 7759–7774, 2019https://doi.org/10.5194/acp-19-7759-2019© Author(s) 2019. This work is distributed underthe Creative Commons Attribution 4.0 License.",2019.0,10.5194/acp-19-7759-2019,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
16e8a4b9eaba,UC IrvineFaculty Publications,2011.0,10.1029/2010JD015134,rclone_drive,,2,"Tema 2: climate, change, land, water"
7cac649d63d1,"Citation: Nitopi, M.A.; Baldantoni, D.;",2024.0,10.3390/environments11030051,rclone_drive,passive and active biomonitoring; PTE accumulation; marine macroalgae; Dictyota spiralis,1,"Tema 1: species, marine, different, ecosystem"
069110e00cdf,ArticleUse of A Neural Network-Based Ocean BodyRadiative Transfer Model for Aerosol Retrievals fromMulti-Angle Polarimetric Measurements,2019.0,10.3390/rs11232877,rclone_drive,neural network; aerosols; multi-angle; polarimetry,4,"Tema 4: aerosol, ocean, ozone, surface"
03df76a037ff,"Geosci. Model Dev., 11, 753–769, 2018https://doi.org/10.5194/gmd-11-753-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 3.0 License.",2018.0,10.5194/gmd-11-753-2018,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
40bf79b6db7f,Human–coastal coupled systems: Ten questions,2022.0,10.1017/cft.2023.8,rclone_drive,coastal morphodynamics; human activity,2,"Tema 2: climate, change, land, water"
408508f512d7,February 1967 Akira Katayama 1,1967.0,,rclone_drive,,2,"Tema 2: climate, change, land, water"
8002d5994174,"61POLISH MARITIME RESEARCH, No 2/2013",2013.0,10.2478/pomr-2013-0017,rclone_drive,Marine engine; emissions; combustion; CFD (Computational Fluid Dynamics),1,"Tema 1: species, marine, different, ecosystem"
3a4c6039d571,"Atmos. Chem. Phys., 3, 145–160, 2003www.atmos-chem-phys.org/acp/3/145/",2003.0,,rclone_drive,,2,"Tema 2: climate, change, land, water"
d36ef228d248,"521Acta Chim. Slov. 2021, 68, 521–531",2021.0,10.17344/acsi.2021.6823,rclone_drive,Acetylcholinesterase; Antioxidant enzymes; Crustacean; Insecticide; Metabolic enzymes; Toxicity,4,"Tema 4: aerosol, ocean, ozone, surface"
a222197ceeb2,"1 This is postprint version of the article: Kalle R, Sõukand R. 2016. Current and remembered past uses of wild food plants in Saaremaa, Estonia: changes in the context of unlearning debt. Economic Botany, 70(3): 235–253.",2016.0,10.1007/s12231-016-9355-x,rclone_drive,ethnobotany; food security; food shortage; wild food plants; childhood memories; folk,0,"Tema 0: research, environmental, systems, change"
afac2b66cb30,"Energies 2013, 6, 5869-5886; doi:10.3390/en6115869 energies",2013.0,10.3390/en6115869,rclone_drive,microalgae; biofuels; animal feeds; photosynthesis; productivity,0,"Tema 0: research, environmental, systems, change"
4d5f1d9f8f22,"Atmos. Chem. Phys., 19, 11865–11886, 2019https://doi.org/10.5194/acp-19-11865-2019© Author(s) 2019. This work is distributed underthe Creative Commons Attribution 4.0 License.",2019.0,10.5194/acp-19-11865-2019,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
2733fe0aa122,"Navigating the paradox of social devel­opment: intersections of technology, exploitation, and sustainable welfare",2023.0,10.14746/pk.2023.5.2.1,rclone_drive,social development; technological advancement; social welfare; digital,0,"Tema 0: research, environmental, systems, change"
fddc6183a297,"Kostas Tsigaridis1,2 and Maria Kanakidou3",2013.0,,rclone_drive,Secondary organic aerosols; aerosol radiative forcing; brown carbon; aerosol direct effect; aerosol aging,4,"Tema 4: aerosol, ocean, ozone, surface"
5b43b6878cc9,Continental weathering following a Cryogenian glaciation: evidence 1,2002.0,,rclone_drive,calcium isotopes; magnesium isotopes; continental weathering; cap carbonates,4,"Tema 4: aerosol, ocean, ozone, surface"
aef3846c9e66,Reconstruction the Paradigm of Law and Justice on the Regulation of Right to Living Space,2018.0,10.28946/slrev.Vol2.Iss1.110.pp56-68,rclone_drive,Paradigm; Positive law; Customary law; Right of living space; Pancasila,0,"Tema 0: research, environmental, systems, change"
eba7e78d9c94,INVASIVE SPECIES,2014.0,10.1007/s10750-014-2150-8,rclone_drive,Invasion biology  Invasive species ,1,"Tema 1: species, marine, different, ecosystem"
cd548532819f,"Atmos. Meas. Tech., 8, 3923–3940, 2015www.atmos-meas-tech.net/8/3923/2015/doi:10.5194/amt-8-3923-2015© Author(s) 2015. CC Attribution 3.0 License.",2015.0,10.5194/amt-8-3923-2015,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
c3f6f42aa1e5,"Draft version July 19, 2021Typeset using LATEX default style in AASTeX62",2021.0,,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
d108baed08c5,Plant physiological ecology and the global...253,2012.0,,rclone_drive,Landscape ecology; vegetation modeling; remote sensing; scaling problems; vulnerability,2,"Tema 2: climate, change, land, water"
e8f671c05e84,"AQUATIC MICROBIAL ECOLOGYAquat Microb EcolVol. 42: 75–90, 2006Published February 6",2006.0,,rclone_drive,Antarctic; Model; Ozone; Marine microbes,1,"Tema 1: species, marine, different, ecosystem"
50e8d63806b2,Available on website http://www.wrc.org.zaISSN 0378-4738 (Print) = Water SA Vol. 35 No. 5 October 2009ISSN 1816-7950 (On-line) = Water SA Vol. 35 No. 5 October 2009,2009.0,,rclone_drive,climate change; rainfall; rainfall statistics; hydrology; Southern Africa; South Africa,2,"Tema 2: climate, change, land, water"
914a1eaba7e4,Migration strategy and pathogen risk: non-breeding distribution drives 1,,,rclone_drive,Avian malaria; avoiding the tropics; comparative analysis,1,"Tema 1: species, marine, different, ecosystem"
ae1135e5d398,IJCJ&SD 11(2) 2022 ISSN 2202-8005,2022.0,10.5204/ijcjsd.2424,rclone_drive,Multi-stakeholder initiatives; sustainability; overproduction; fashion; environmental impact,0,"Tema 0: research, environmental, systems, change"
93cce7da152c,veterinarysciences,2020.0,10.3390/vetsci7030119,rclone_drive,honeybee; Apis mellifera; One-Health; nexus; landscape; beekeeper; pathogens,0,"Tema 0: research, environmental, systems, change"
ed91fda41345,MIT Open Access Articles,2014.0,10.1016/j.jhydrol.2014.08.055,rclone_drive,1991 Indus Water Apportionment Accord; water management; coupled natural,2,"Tema 2: climate, change, land, water"
3556f7ba2faf,Inventions and Patents: A practical tutorial,2005.0,10.1007/978-1-60327-216-2_26.,rclone_drive,disclosure; discovery; invention; non-disclosure agreement; patent; technology transfer,0,"Tema 0: research, environmental, systems, change"
922d8c6d82f5,International Dialogue International Dialogue,2011.0,10.32873/uno.dc.ID.1.1.1007,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
57bd2d4b12ef,"Atmos. Chem. Phys., 17, 2689–2708, 2017www.atmos-chem-phys.net/17/2689/2017/doi:10.5194/acp-17-2689-2017© Author(s) 2017. CC Attribution 3.0 License.",2017.0,10.5194/acp-17-2689-2017,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
c365368fea70,"Copyright © 2018 Emetere M. E et. al. This is an open access article distributed under the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",2018.0,10.14419/ijet.v7i3.13977,rclone_drive,West Africa; West Africa Monsoon; West Africa Climate System; Ground Observation; Satellite Observation,2,"Tema 2: climate, change, land, water"
5b1f7764be0b,Control of Self-Assembly of DNA Tubules Through Integration of,2010.0,10.1126/science.1165831.,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
f5c8c5da7224,Application of Density Functional Theory to the Study of the Reaction of NO withChar-Bound Nitrogen during Combustion,2020.0,10.1021/jp001045p,rclone_drive,,5,"Tema 5: lake, ozone, yellowstone, basin"
b51662f221a3,"Catriona L. Hurd*, Jeﬀrey T. Wright*, Cayne Layton*, Elisabeth M. A. Strain*, Damon Britton*,Wouter Visch*, Neville Barrett, Scott Bennett, Kim Jye Lee Chang, Graham Edgar, J. Helen Fitton,Dean Greeno, Ian Jameson, Craig R. Johnson, Sam S. Karpiniec, Gerald T. Kraft, Scott D. Ling,Catriona M. Macleod, Ellie R. Paine, Ahyoung Park, J. Craig Sanderson, Matthias Schmid, Fiona J. Scott,Victor Shelamoﬀ, Damien N. Stringer, Masayuki Tatsumi, Camille A. White and Anusuya WillisFrom Tasmania to the world: long and strongtraditions in seaweed use, research, anddevelopment",2022.0,10.1515/bot-2022-0061,rclone_drive,aquaculture; ecology; ocean global change,1,"Tema 1: species, marine, different, ecosystem"
7ee02868da69,ORIGINAL RESEARCHpublished: 27 September 2021doi: 10.3389/frsus.2021.694317,2021.0,10.3389/frsus.2021.694317,rclone_drive,education for sustainable development; poetry; sustainability mindset; reﬂection; Walter Benjamin,0,"Tema 0: research, environmental, systems, change"
eb06a37d4bff,"Advances in PhysicsVol. 00, No. 00, Month-Month 200x, 1–135",,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
af8a4bb626f4,Give to AgEcon Search,1998.0,,rclone_drive,Agroforestry; Contour hedgerows; Soil consevation; Bio-economic framework,2,"Tema 2: climate, change, land, water"
a0b7d40cc5ea,"Earth Syst. Dynam., 8, 323–336, 2017www.earth-syst-dynam.net/8/323/2017/doi:10.5194/esd-8-323-2017© Author(s) 2017. CC Attribution 3.0 License.",2017.0,10.5194/esd-8-323-2017,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
24f68f5f9ac3,"Atmos. Chem. Phys., 17, 10245–10258, 2017https://doi.org/10.5194/acp-17-10245-2017© Author(s) 2017. This work is distributed underthe Creative Commons Attribution 3.0 License.",2017.0,10.5194/acp-17-10245-2017,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
d58090b6e93f,"MARINE ECOLOGY PROGRESS SERIESMar Ecol Prog SerVol. 484: 17–32, 2013doi: 10.3354/meps10277Published June 12",2013.0,10.3354/meps10277,rclone_drive,Subpolar gyre; Barents Sea; Temperature effect; Atlantic multidecadal oscilla,4,"Tema 4: aerosol, ocean, ozone, surface"
923bab325a27,"Atmos. Chem. Phys., 12, 10271–10279, 2012www.atmos-chem-phys.net/12/10271/2012/doi:10.5194/acp-12-10271-2012© Author(s) 2012. CC Attribution 3.0 License.",2012.0,10.5194/acp-12-10271-2012,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
d958baa82cf0,"RADIOCARBON, Vol 44, Nr 1, 2002, p 149–157 © 2002 by the Arizona Board of Regents on behalf of the University of Arizona",2002.0,10.1017/S0033822200064754,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
679591cd2452,UC BerkeleyParks Stewardship Forum,2022.0,10.5070/P538156120,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
f6feb7eddfc1,Contents lists available at ScienceDirect,2003.0,10.1016/j.jembe.2020.151335,rclone_drive,Ocean acidification,4,"Tema 4: aerosol, ocean, ozone, surface"
915bef103e53,Natural Resources Conservation and Research (2023) Volume 6 Issue 1 doi:10.24294/nrcr.v6i1.2054,2023.0,10.24294/nrcr.v6i1.2054,rclone_drive,Landscape-zonal Systems; Contemporary Global Warming; Information and “Fuzzy” Set-Theoretical Models,2,"Tema 2: climate, change, land, water"
9eb363dd15d3,"Biogeosciences, 13, 6171–6182, 2016www.biogeosciences.net/13/6171/2016/doi:10.5194/bg-13-6171-2016© Author(s) 2016. CC Attribution 3.0 License.",2016.0,10.5194/bg-13-6171-2016,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
a98cdf93ed4b,ArticleNo polarization–Expected Values of Climate ChangeImpacts among European Forest Professionalsand Scientists,2020.0,10.3390/su12072659,rclone_drive,climate change impacts; decision-making; risk perception; homogeneity of expected,2,"Tema 2: climate, change, land, water"
17c367f2f6b4,"Citation: Sarsenbayev, D.; Zheng, L.;",2024.0,10.3390/en17092002,rclone_drive,spent nuclear fuel; high-level nuclear waste repository; low-temperature heat recovery,2,"Tema 2: climate, change, land, water"
ed58b4e54a91,The impacts of climate change on river floodrisk at the global scale,2013.0,10.1007/s10584-014-1084-5,rclone_drive,,2,"Tema 2: climate, change, land, water"
839d9dadc597,TYPE Mini Review,2023.0,10.3389/fspas.2023.1179000,rclone_drive,planets and satellites: gaseous planets; formation; evolution; interiors; composition,0,"Tema 0: research, environmental, systems, change"
c631f8c72c06,"Citation: Critchley, W.; Harari, N.;",2023.0,10.3390/land12061206,rclone_drive,sustainable land management; climate change adaptation; climate change mitigation,2,"Tema 2: climate, change, land, water"
706ee84543ca,1Scientific Reports | (2019) 9:13719 | https://doi.org/10.1038/s41598-019-49449-7,2019.0,10.1038/s41598-019-49449-7,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
446eb1e2a9f0,ISSN 0956-8549-844 Blockchain Analysis of the Bitcoin Market By Igor Makarov Antoinette Schoar,2021.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
902202686c2a,International Journal of Innovative Technologies in Economy ISSN 2412-8368,2019.0,10.31435/rsglobal_ijite/30092019/6668,rclone_drive,modern region; global,2,"Tema 2: climate, change, land, water"
103fd6adf582,"Norwegian Waste-to-Energy: climate change, circular economy and carbon capture and storage",,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
04e1e933f516,"Geosci. Model Dev., 16, 1277–1296, 2023https://doi.org/10.5194/gmd-16-1277-2023© Author(s) 2023. This work is distributed underthe Creative Commons Attribution 4.0 License.",2023.0,10.5194/gmd-16-1277-2023,rclone_drive,,2,"Tema 2: climate, change, land, water"
0e4b83102b67,"A Distinct Malignant Epithelioid Neoplasm with GLI1 Gene Rearrangements, Frequent S100 Protein Expression and Metastatic Potential: Expanding the Spectrum of Pathologic Entities with ACTB1/MALAT1/PTCH1-GLI1 Fusions",2019.0,10.1097/PAS.0000000000001010.,rclone_drive,GLI1; ACTB; MALAT1; PTCH1; SHH; pericytoma; gastroblastoma; S100 protein,1,"Tema 1: species, marine, different, ecosystem"
40fe4de95512,ORIGINAL RESEARCHpublished: 27 May 2015doi: 10.3389/fmicb.2015.00537,2015.0,10.3389/fmicb.2015.00537,rclone_drive,denitriﬁcation; dinitrogen; greenhouse gas; nitric oxide; nitrous oxide reductase,0,"Tema 0: research, environmental, systems, change"
1a59bd68819a,"ArticleAssessing the Effectiveness of Mitigation Strategies for FloodRisk Reduction in the Segamat River Basin, Malaysia",2021.0,10.3390/su13063286,rclone_drive,Segamat River; Malaysia; land use change; agriculture; InfoWorks ICM; climate change,2,"Tema 2: climate, change, land, water"
